age,capital_gain,capital_loss,education,education_num,hours_per_week,martial_status,occupation,race,relationship,sex,workclass,role,prob0,prob1,idx
45,0,0,11th,7,20,Widowed,Other-service,Black,Not-in-family,Female,Private,x_interest,0.994,0.006,581
65,3705,0,Assoc-voc,7,43,Married-civ-spouse,Protective-serv,White,Not-in-family,Female,Private,gen_cf,0.568,0.432,581
27,0,0,11th,7,16,Never-married,Other-service,White,Own-child,Female,Private,gen_cf,1,0,581
28,0,0,11th,11,20,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.992,0.008,581
33,0,0,11th,7,43,Married-AF-spouse,Other-service,White,Not-in-family,Female,Private,gen_cf,0.97,0.03,581
45,0,0,11th,11,35,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.982,0.018,581
45,0,0,11th,7,43,Divorced,Other-service,White,Not-in-family,Female,Private,gen_cf,0.976,0.024,581
56,0,0,11th,7,20,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.996,0.004,581
48,0,0,11th,7,26,Married-civ-spouse,Other-service,White,Not-in-family,Female,Private,gen_cf,0.924,0.076,581
45,5250,0,11th,7,13,Never-married,Exec-managerial,White,Not-in-family,Female,Private,gen_cf,0.75,0.25,581
45,0,187,Assoc-voc,7,44,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.93,0.07,581
45,0,0,11th,7,20,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.996,0.004,581
45,0,0,11th,8,20,Never-married,Other-service,White,Not-in-family,Female,Private,gen_cf,0.996,0.004,581
25,0,0,11th,7,20,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.998,0.002,581
45,0,162,11th,9,24,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,581
45,0,0,11th,7,43,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.952,0.048,581
45,0,0,11th,9,20,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,581
46,0,0,11th,8,23,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.992,0.008,581
42,0,0,11th,7,20,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.994,0.006,581
45,0,0,11th,7,21,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,581
45,0,0,11th,7,20,Widowed,Other-service,White,Not-in-family,Female,Private,gen_cf,0.988,0.012,581
65,0,0,9th,5,24,Widowed,Priv-house-serv,Black,Unmarried,Female,Private,x_interest,0.958,0.042,582
62,0,0,Doctorate,5,79,Married-AF-spouse,Sales,White,Own-child,Female,Without-pay,gen_cf,0.526,0.474,582
63,2434,0,9th,5,24,Never-married,Sales,White,Not-in-family,Male,Private,gen_cf,0.922,0.078,582
65,0,0,9th,5,24,Never-married,Craft-repair,White,Other-relative,Male,Private,gen_cf,0.904,0.096,582
65,0,712,9th,6,22,Married-civ-spouse,Priv-house-serv,White,Other-relative,Male,Private,gen_cf,0.778,0.222,582
65,0,584,Preschool,5,40,Divorced,Protective-serv,White,Unmarried,Female,Private,gen_cf,0.652,0.348,582
65,3522,0,9th,5,33,Divorced,Protective-serv,White,Own-child,Female,Private,gen_cf,0.804,0.196,582
55,2690,108,9th,5,24,Married-AF-spouse,Craft-repair,White,Not-in-family,Female,Private,gen_cf,0.924,0.076,582
65,0,154,9th,5,24,Never-married,Priv-house-serv,White,Husband,Male,Private,gen_cf,0.802,0.198,582
65,1898,0,9th,4,40,Married-spouse-absent,Priv-house-serv,White,Husband,Female,Private,gen_cf,0.772,0.228,582
65,1107,0,9th,5,24,Married-civ-spouse,Armed-Forces,White,Unmarried,Male,Private,gen_cf,0.746,0.254,582
65,0,0,9th,5,24,Married-civ-spouse,Priv-house-serv,White,Own-child,Male,Private,gen_cf,0.808,0.192,582
65,4279,0,9th,5,24,Never-married,Priv-house-serv,White,Other-relative,Male,Private,gen_cf,0.82,0.18,582
65,1292,9,9th,8,24,Married-civ-spouse,Priv-house-serv,White,Other-relative,Female,Private,gen_cf,0.792,0.208,582
68,0,0,7th-8th,5,35,Married-civ-spouse,Priv-house-serv,White,Not-in-family,Female,Private,gen_cf,0.7,0.3,582
65,0,0,9th,5,42,Married-spouse-absent,Priv-house-serv,White,Unmarried,Male,Private,gen_cf,0.83,0.17,582
65,0,0,9th,7,24,Never-married,Priv-house-serv,White,Not-in-family,Female,Private,gen_cf,0.938,0.062,582
65,0,0,9th,4,24,Married-AF-spouse,Priv-house-serv,White,Not-in-family,Female,Private,gen_cf,0.946,0.054,582
65,0,0,9th,5,24,Married-spouse-absent,Priv-house-serv,White,Own-child,Female,Private,gen_cf,0.96,0.04,582
65,0,286,9th,13,24,Widowed,Priv-house-serv,White,Husband,Female,Private,gen_cf,0.616,0.384,582
65,71,214,9th,8,24,Married-civ-spouse,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.786,0.214,582
33,0,0,9th,5,37,Widowed,Priv-house-serv,White,Not-in-family,Female,Private,gen_cf,0.966,0.034,582
65,1107,0,9th,6,9,Married-AF-spouse,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.96,0.04,582
73,680,289,9th,5,24,Married-civ-spouse,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.826,0.174,582
65,0,0,9th,5,24,Married-spouse-absent,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.956,0.044,582
50,0,0,9th,5,24,Widowed,Adm-clerical,White,Unmarried,Female,Private,gen_cf,0.99,0.01,582
65,0,0,HS-grad,5,24,Widowed,Adm-clerical,White,Unmarried,Female,Private,gen_cf,0.986,0.014,582
33,0,0,9th,5,24,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.97,0.03,582
65,0,0,9th,5,24,Widowed,Adm-clerical,White,Unmarried,Female,Private,gen_cf,0.982,0.018,582
65,0,24,9th,5,33,Widowed,Handlers-cleaners,White,Unmarried,Male,Private,gen_cf,0.898,0.102,582
46,0,0,9th,5,24,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.97,0.03,582
65,0,114,9th,8,24,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.956,0.044,582
65,0,0,9th,5,33,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.956,0.044,582
65,0,0,9th,6,24,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.958,0.042,582
66,0,0,9th,5,24,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.958,0.042,582
65,0,0,9th,5,24,Widowed,Priv-house-serv,White,Unmarried,Female,Private,gen_cf,0.958,0.042,582
30,0,0,HS-grad,9,60,Never-married,Farming-fishing,Black,Own-child,Male,Private,x_interest,0.994,0.006,585
39,224,153,HS-grad,9,60,Married-AF-spouse,Machine-op-inspct,White,Not-in-family,Male,Private,gen_cf,0.882,0.118,585
23,0,0,HS-grad,9,60,Married-civ-spouse,Other-service,White,Not-in-family,Male,Private,gen_cf,0.94,0.06,585
30,0,306,HS-grad,9,60,Married-AF-spouse,Farming-fishing,White,Husband,Male,Private,gen_cf,0.9,0.1,585
21,3038,0,10th,9,26,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.988,0.012,585
51,0,355,HS-grad,10,60,Married-AF-spouse,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.786,0.214,585
49,1949,93,HS-grad,10,60,Never-married,Prof-specialty,White,Own-child,Male,Private,gen_cf,0.85,0.15,585
30,433,0,HS-grad,12,43,Married-civ-spouse,Handlers-cleaners,White,Husband,Male,Private,gen_cf,0.676,0.324,585
31,219,343,HS-grad,9,60,Married-AF-spouse,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.906,0.094,585
30,0,108,HS-grad,9,26,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,1,0,585
31,2181,0,10th,9,33,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.994,0.006,585
30,0,0,HS-grad,9,58,Never-married,Transport-moving,White,Unmarried,Male,Private,gen_cf,0.956,0.044,585
30,3871,42,HS-grad,9,60,Never-married,Sales,White,Own-child,Male,Private,gen_cf,0.984,0.016,585
36,0,0,HS-grad,9,42,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.994,0.006,585
22,2481,0,HS-grad,9,60,Never-married,Craft-repair,White,Own-child,Male,Private,gen_cf,0.998,0.002,585
30,0,0,HS-grad,9,60,Never-married,Machine-op-inspct,White,Unmarried,Male,Private,gen_cf,0.912,0.088,585
30,0,0,HS-grad,9,42,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.998,0.002,585
30,2481,0,HS-grad,9,62,Never-married,Farming-fishing,White,Own-child,Male,Self-emp-not-inc,gen_cf,0.992,0.008,585
27,2262,0,HS-grad,9,60,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.994,0.006,585
27,0,0,HS-grad,9,59,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.982,0.018,585
30,0,0,HS-grad,9,60,Never-married,Farming-fishing,White,Own-child,Male,Self-emp-not-inc,gen_cf,0.992,0.008,585
30,0,0,HS-grad,9,60,Never-married,Handlers-cleaners,White,Own-child,Male,Private,gen_cf,0.998,0.002,585
33,0,0,HS-grad,9,60,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.99,0.01,585
30,0,0,HS-grad,9,57,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.984,0.016,585
30,0,0,HS-grad,9,58,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.982,0.018,585
30,0,0,HS-grad,9,60,Never-married,Farming-fishing,White,Own-child,Male,Private,gen_cf,0.994,0.006,585
47,0,0,Some-college,10,40,Never-married,Other-service,Black,Unmarried,Female,Self-emp-not-inc,x_interest,0.99,0.01,590
47,0,24,Prof-school,10,60,Divorced,Other-service,White,Husband,Male,Self-emp-not-inc,gen_cf,0.556,0.444,590
47,2969,331,Some-college,10,44,Married-AF-spouse,Other-service,White,Unmarried,Male,Without-pay,gen_cf,0.82,0.18,590
50,473,0,Some-college,10,40,Married-AF-spouse,Tech-support,White,Not-in-family,Male,Without-pay,gen_cf,0.916,0.084,590
47,0,336,Preschool,9,40,Divorced,Adm-clerical,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.826,0.174,590
47,3591,0,HS-grad,10,40,Divorced,Other-service,White,Unmarried,Male,Without-pay,gen_cf,0.964,0.036,590
47,0,38,Some-college,10,54,Divorced,Other-service,White,Own-child,Male,Self-emp-not-inc,gen_cf,0.932,0.068,590
39,2614,0,Some-college,12,40,Married-civ-spouse,Exec-managerial,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.728,0.272,590
51,0,730,Some-college,10,40,Divorced,Other-service,White,Not-in-family,Male,Without-pay,gen_cf,0.944,0.056,590
47,0,0,Some-college,10,40,Married-civ-spouse,Sales,White,Not-in-family,Male,Self-emp-not-inc,gen_cf,0.742,0.258,590
47,0,155,Bachelors,10,40,Married-spouse-absent,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.9,0.1,590
47,0,429,Some-college,10,40,Married-civ-spouse,Craft-repair,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.788,0.212,590
35,47,0,Some-college,10,50,Married-civ-spouse,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.814,0.186,590
47,5547,0,Some-college,10,40,Divorced,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.744,0.256,590
47,529,0,Some-college,9,42,Married-civ-spouse,Other-service,White,Unmarried,Female,Without-pay,gen_cf,0.802,0.198,590
47,0,0,12th,12,40,Never-married,Prof-specialty,White,Not-in-family,Female,Private,gen_cf,0.662,0.338,590
47,1400,54,Some-college,11,40,Never-married,Transport-moving,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.906,0.094,590
47,2465,0,Bachelors,10,40,Never-married,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.888,0.112,590
47,2243,0,HS-grad,10,40,Married-AF-spouse,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.992,0.008,590
47,0,0,Some-college,10,44,Separated,Other-service,White,Husband,Female,Self-emp-not-inc,gen_cf,0.882,0.118,590
47,0,0,Some-college,10,40,Married-AF-spouse,Other-service,White,Unmarried,Female,Without-pay,gen_cf,0.986,0.014,590
41,3858,0,HS-grad,10,40,Divorced,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.984,0.016,590
47,0,642,Some-college,13,58,Never-married,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.68,0.32,590
47,0,0,Prof-school,12,40,Divorced,Sales,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.752,0.248,590
41,3546,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.96,0.04,590
47,0,0,Some-college,11,40,Never-married,Other-service,White,Not-in-family,Female,Without-pay,gen_cf,0.982,0.018,590
47,0,208,Some-college,10,41,Never-married,Other-service,White,Husband,Male,Private,gen_cf,0.908,0.092,590
50,61,0,Some-college,10,40,Never-married,Protective-serv,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.776,0.224,590
47,0,10,Some-college,10,40,Never-married,Other-service,White,Unmarried,Male,Private,gen_cf,0.96,0.04,590
47,0,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Male,Without-pay,gen_cf,0.966,0.034,590
64,3679,0,Some-college,9,40,Never-married,Other-service,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.962,0.038,590
47,2546,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.968,0.032,590
47,839,83,Some-college,10,59,Never-married,Other-service,White,Other-relative,Female,Self-emp-not-inc,gen_cf,0.846,0.154,590
32,2502,598,Some-college,9,42,Never-married,Other-service,White,Unmarried,Female,Private,gen_cf,0.956,0.044,590
44,0,0,Some-college,10,40,Married-civ-spouse,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.864,0.136,590
47,1378,148,Some-college,10,40,Never-married,Other-service,White,Not-in-family,Female,Self-emp-not-inc,gen_cf,0.994,0.006,590
47,0,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.968,0.032,590
47,0,0,Some-college,10,40,Divorced,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.994,0.006,590
43,330,339,Some-college,12,58,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.8,0.2,590
39,0,0,Some-college,10,50,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.932,0.068,590
30,1251,0,Some-college,10,40,Divorced,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.996,0.004,590
48,0,40,Some-college,9,44,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.982,0.018,590
47,5122,77,HS-grad,10,52,Separated,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.736,0.264,590
28,0,0,Some-college,10,35,Divorced,Other-service,White,Unmarried,Female,Private,gen_cf,1,0,590
47,0,0,Some-college,10,46,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.97,0.03,590
47,1298,1,Some-college,10,40,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.992,0.008,590
47,1143,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.992,0.008,590
48,0,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.994,0.006,590
47,0,0,Some-college,10,40,Never-married,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.992,0.008,590
49,0,0,10th,6,40,Separated,Other-service,Black,Unmarried,Female,Local-gov,x_interest,0.994,0.006,591
39,1891,0,Bachelors,5,55,Married-civ-spouse,Other-service,White,Not-in-family,Male,Without-pay,gen_cf,0.628,0.372,591
49,0,0,Some-college,6,40,Married-civ-spouse,Prof-specialty,White,Own-child,Male,Local-gov,gen_cf,0.67,0.33,591
49,2687,0,10th,6,48,Married-AF-spouse,Other-service,White,Husband,Female,State-gov,gen_cf,0.798,0.202,591
58,0,65,10th,6,40,Married-civ-spouse,Exec-managerial,White,Unmarried,Male,State-gov,gen_cf,0.624,0.376,591
46,0,0,1st-4th,5,40,Married-civ-spouse,Prof-specialty,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.616,0.384,591
49,1625,286,10th,6,51,Married-civ-spouse,Other-service,White,Other-relative,Female,State-gov,gen_cf,0.81,0.19,591
49,0,463,Bachelors,6,40,Married-civ-spouse,Adm-clerical,White,Unmarried,Male,Local-gov,gen_cf,0.636,0.364,591
56,1689,0,10th,6,40,Married-spouse-absent,Other-service,White,Not-in-family,Female,Private,gen_cf,0.992,0.008,591
44,3331,714,9th,6,40,Married-spouse-absent,Other-service,White,Not-in-family,Female,Private,gen_cf,0.922,0.078,591
49,3218,62,10th,6,35,Never-married,Farming-fishing,White,Unmarried,Male,Self-emp-not-inc,gen_cf,0.956,0.044,591
47,34,0,10th,6,42,Married-civ-spouse,Protective-serv,White,Wife,Female,Local-gov,gen_cf,0.562,0.438,591
59,0,100,10th,6,40,Married-spouse-absent,Other-service,White,Husband,Female,Local-gov,gen_cf,0.93,0.07,591
49,0,0,10th,6,40,Married-civ-spouse,Other-service,White,Not-in-family,Female,Private,gen_cf,0.942,0.058,591
49,911,0,HS-grad,9,40,Divorced,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.996,0.004,591
49,3068,0,10th,5,40,Married-civ-spouse,Other-service,White,Not-in-family,Female,Local-gov,gen_cf,0.82,0.18,591
49,0,0,Prof-school,6,43,Divorced,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.764,0.236,591
49,3909,0,11th,6,40,Never-married,Other-service,White,Own-child,Female,Private,gen_cf,0.98,0.02,591
47,1830,55,10th,6,40,Divorced,Other-service,White,Unmarried,Female,Private,gen_cf,0.996,0.004,591
49,0,0,Some-college,6,43,Divorced,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.984,0.016,591
49,0,55,Preschool,6,40,Married-spouse-absent,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.928,0.072,591
49,0,0,10th,6,40,Married-spouse-absent,Other-service,White,Unmarried,Male,Local-gov,gen_cf,0.952,0.048,591
49,4856,737,10th,6,40,Married-civ-spouse,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.656,0.344,591
49,0,0,10th,9,40,Married-civ-spouse,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.87,0.13,591
49,0,0,10th,6,40,Married-spouse-absent,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.986,0.014,591
49,0,0,Assoc-acdm,7,34,Separated,Other-service,White,Unmarried,Female,Private,gen_cf,0.99,0.01,591
49,2606,181,10th,6,48,Separated,Other-service,White,Unmarried,Female,State-gov,gen_cf,0.888,0.112,591
43,0,141,10th,5,40,Separated,Other-service,White,Unmarried,Female,State-gov,gen_cf,0.982,0.018,591
49,0,0,HS-grad,6,40,Separated,Other-service,White,Unmarried,Female,Private,gen_cf,0.998,0.002,591
30,3574,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Self-emp-inc,gen_cf,0.952,0.048,591
49,507,0,10th,6,49,Separated,Other-service,White,Unmarried,Female,Without-pay,gen_cf,0.888,0.112,591
49,0,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Self-emp-not-inc,gen_cf,0.994,0.006,591
38,1183,552,10th,4,53,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.828,0.172,591
49,0,432,10th,6,38,Separated,Other-service,White,Unmarried,Female,Private,gen_cf,0.938,0.062,591
49,0,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Private,gen_cf,0.994,0.006,591
49,2256,0,10th,4,51,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.87,0.13,591
33,196,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.996,0.004,591
49,0,0,10th,5,43,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.978,0.022,591
46,0,0,10th,6,35,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.99,0.01,591
43,0,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.988,0.012,591
47,0,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.996,0.004,591
49,0,0,10th,6,40,Separated,Other-service,White,Unmarried,Female,Local-gov,gen_cf,0.996,0.004,591
30,0,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,Black,Wife,Female,Private,x_interest,0.394,0.606,593
34,0,392,Bachelors,13,56,Married-civ-spouse,Adm-clerical,White,Not-in-family,Male,Private,gen_cf,0.476,0.524,593
30,2169,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Husband,Male,Private,gen_cf,0.512,0.488,593
30,0,801,Bachelors,13,61,Married-civ-spouse,Adm-clerical,White,Husband,Female,Private,gen_cf,0.496,0.504,593
30,1218,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Not-in-family,Male,Private,gen_cf,0.534,0.466,593
28,0,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Not-in-family,Male,Private,gen_cf,0.64,0.36,593
35,0,248,Bachelors,13,46,Married-civ-spouse,Adm-clerical,White,Husband,Female,Private,gen_cf,0.504,0.496,593
36,0,0,Bachelors,13,40,Married-civ-spouse,Transport-moving,White,Husband,Male,Private,gen_cf,0.62,0.38,593
17,2745,0,Bachelors,13,45,Married-civ-spouse,Adm-clerical,White,Husband,Female,Private,gen_cf,0.682,0.318,593
39,2575,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Husband,Female,Private,gen_cf,0.632,0.368,593
42,0,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Other-relative,Male,Private,gen_cf,0.438,0.562,593
23,0,0,Bachelors,14,40,Married-civ-spouse,Adm-clerical,White,Other-relative,Male,Private,gen_cf,0.596,0.404,593
30,0,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Husband,Female,Private,gen_cf,0.382,0.618,593
50,1254,0,Bachelors,13,40,Married-civ-spouse,Exec-managerial,White,Wife,Female,Private,gen_cf,0.168,0.832,593
32,0,0,Bachelors,10,40,Married-civ-spouse,Adm-clerical,White,Wife,Male,Private,gen_cf,0.558,0.442,593
30,0,0,Bachelors,13,57,Married-civ-spouse,Adm-clerical,White,Wife,Male,Private,gen_cf,0.456,0.544,593
30,309,0,Bachelors,13,52,Married-civ-spouse,Adm-clerical,White,Wife,Male,Private,gen_cf,0.408,0.592,593
29,1254,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Other-relative,Female,Private,gen_cf,0.544,0.456,593
32,3226,0,Bachelors,11,45,Married-civ-spouse,Adm-clerical,White,Wife,Female,Private,gen_cf,0.502,0.498,593
53,0,0,Bachelors,12,40,Married-civ-spouse,Adm-clerical,White,Wife,Female,Private,gen_cf,0.544,0.456,593
30,0,0,Bachelors,11,21,Married-civ-spouse,Adm-clerical,White,Wife,Female,Private,gen_cf,0.5,0.5,593
30,0,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Other-relative,Female,Private,gen_cf,0.394,0.606,593
30,0,0,Bachelors,13,52,Married-civ-spouse,Adm-clerical,White,Wife,Female,Private,gen_cf,0.422,0.578,593
30,0,258,Bachelors,15,46,Married-civ-spouse,Tech-support,White,Wife,Female,Private,gen_cf,0.232,0.768,593
30,0,0,Bachelors,13,39,Married-civ-spouse,Adm-clerical,White,Wife,Male,Private,gen_cf,0.33,0.67,593
30,0,0,Bachelors,13,40,Married-civ-spouse,Adm-clerical,White,Wife,Male,Private,gen_cf,0.342,0.658,593
43,56,0,10th,13,40,Married-civ-spouse,Adm-clerical,White,Wife,Female,Private,gen_cf,0.644,0.356,593
